LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,DISABILITY_CATEGORY,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED,LEP_M,NLEP_M,LEP_F,NLEP_F,CF_M,HH_M,PPPS_M,RC39_M,RC79TO40_M,RC80_M,RF_M,SS_M,CF_F,HH_F,PPPS_F,RC39_F,RC79TO40_F,RC80_F,RF_F,SS_F
"AL","ALABAMA","0101800","Huntsville City","00643","Ridgecrest Elementary School","010180000643","EMN",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AL","ALABAMA","0103030","Shelby County","01188","Wilsonville Elementary School","010303001188","EMN",0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100420","Blount County","01427","Locust Fork Elementary","010042001427","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101800","Huntsville City","02484","Morris Middle School","010180002484","EMN",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100007","Hoover City","00251","Hoover High School","010000700251","EMN",0,0,1,1,1,0,2,0,0,0,0,0,0,1,6,1,4,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100007","Hoover City","01741","Ira F Simmons Middle School","010000701741","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100007","Hoover City","02186","Brocks Gap Intermediate School","010000702186","EMN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100006","Marshall County","00872","Asbury High School","010000600872","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103030","Shelby County","01187","Vincent Middle High School","010303001187","EMN",0,0,4,0,0,0,6,0,0,1,0,0,0,4,15,0,10,0,5,0,0,0,2,2,6,0,0,0,0,0,1,0,4,0,0
"AL","ALABAMA","0101170","Decatur City","00429","Decatur High School","010117000429","EMN",0,0,2,0,0,0,3,0,0,1,0,0,0,0,6,0,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101320","Enterprise City","00480","Pinedale Elementary School","010132000480","EMN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0102350","Midfield City","00892","Rutledge School","010235000892","EMN",0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"AL","ALABAMA","0100006","Marshall County","00883","Kate D Smith DAR High School","010000600883","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100006","Marshall County","01812","Douglas Middle School","010000601812","EMN",0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103030","Shelby County","00324","Oak Mountain Intermediate School","010303000324","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100007","Hoover City","00091","Trace Crossings Elementary School","010000700091","EMN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101170","Decatur City","00426","Austin High School","010117000426","EMN",0,0,3,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101020","Cullman County","02132","Holly Pond Middle","010102002132","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100006","Marshall County","01585","Brindlee Mountain High School","010000601585","EMN",0,0,1,0,0,0,4,0,0,0,0,0,0,1,6,0,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100007","Hoover City","02091","Riverchase Elementary School","010000702091","EMN",0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100420","Blount County","01476","Cleveland Elementary School","010042001476","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100600","Chambers County","00260","Huguley Elementary School","010060000260","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100100","Arab City","00027","Arab Junior High School","010010000027","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0103030","Shelby County","01178","Montevallo Middle School","010303001178","EMN",0,0,3,2,0,0,1,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103030","Shelby County","00124","Oak Mountain Middle School","010303000124","EMN",0,0,3,0,0,0,6,0,0,0,0,0,0,4,13,0,9,0,4,0,0,0,0,4,5,0,0,0,0,0,0,0,4,0,0
"AL","ALABAMA","0101800","Huntsville City","00631","Huntsville High School","010180000631","EMN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100007","Hoover City","01422","Robert F Bumpus Middle School","010000701422","EMN",0,0,1,0,0,0,2,0,0,0,0,0,0,1,4,0,3,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0
"AL","ALABAMA","0100006","Marshall County","00878","Douglas High School","010000600878","EMN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101110","Dallas County","00409","Valley Grande Elementary School","010111000409","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0102070","Lee County","00795","Smiths Station High School","010207000795","EMN",1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100600","Chambers County","00269","John P Powell Middle School","010060000269","EMN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103120","Sylacauga City","01199","Pinecrest Elementary School","010312001199","EMN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100060","Andalusia City","00007","Andalusia High School","010006000007","EMN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101170","Decatur City","00081","Austin Middle School","010117000081","EMN",0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100007","Hoover City","01456","Spain Park High School","010000701456","EMN",0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0100007","Hoover City","01739","Green Valley Elementary School","010000701739","EMN",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101320","Enterprise City","00476","Enterprise High School","010132000476","EMN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100007","Hoover City","01743","Shades Mountain Elementary School","010000701743","EMN",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101170","Decatur City","02456","Austin Junior High School","010117002456","EMN",0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100060","Andalusia City","00008","Andalusia Junior High","010006000008","EMN",0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100600","Chambers County","00256","Lafayette Eastside Elementary School","010060000256","EMN",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101170","Decatur City","00433","Decatur Middle School","010117000433","EMN",0,0,5,0,0,0,3,0,0,0,1,0,0,0,9,0,8,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101020","Cullman County","00375","Cold Springs Elementary School","010102000375","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103240","Tallassee City","01601","Tallassee Elementary School","010324001601","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100420","Blount County","00101","Hayden Elementary School","010042000101","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100006","Marshall County","00193","Kate Duncan Smith DAR Middle","010000600193","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101800","Huntsville City","02419","Jemison High School","010180002419","EMN",0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100420","Blount County","00211","Southeastern School","010042000211","EMN",0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,0,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0103030","Shelby County","01171","Chelsea High School","010303001171","EMN",0,0,5,0,0,0,6,0,0,2,0,0,0,4,17,0,11,0,6,0,0,0,1,2,8,0,0,0,0,0,0,3,3,0,0
"AL","ALABAMA","0100007","Hoover City","00337","Berry Middle School","010000700337","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103030","Shelby County","01186","Vincent Elementary School","010303001186","EMN",0,0,1,0,0,0,3,0,0,0,0,0,0,1,5,0,4,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0103030","Shelby County","00031","Chelsea Middle School","010303000031","EMN",0,0,0,0,0,0,6,0,0,0,0,0,0,5,11,0,6,0,5,0,0,0,0,2,4,0,0,0,0,0,0,1,4,0,0
"AL","ALABAMA","0103030","Shelby County","02189","Forest Oaks Elementary School","010303002189","EMN",0,0,0,0,0,0,4,0,0,0,0,0,0,1,5,0,4,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101020","Cullman County","00377","Fairview High School","010102000377","EMN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103030","Shelby County","02085","Mt Laurel Elementary School","010303002085","EMN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"AL","ALABAMA","0100006","Marshall County","00880","Brindlee Mountain Elementary School","010000600880","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0103030","Shelby County","01176","Montevallo Elementary School","010303001176","EMN",0,0,0,2,0,0,3,0,0,0,1,0,0,2,8,1,4,0,3,0,0,0,0,2,3,0,0,0,0,0,0,1,2,0,0
"AL","ALABAMA","0103030","Shelby County","01868","Calera Middle","010303001868","EMN",0,0,5,0,0,0,3,0,0,1,0,0,0,3,12,0,8,0,4,0,0,0,0,1,7,0,0,0,0,0,0,1,3,0,0
"AL","ALABAMA","0100600","Chambers County","00271","Valley High School","010060000271","EMN",0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100600","Chambers County","00272","W F Burns Middle School","010060000272","EMN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100420","Blount County","00203","Appalachian  School","010042000203","EMN",0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100420","Blount County","00209","JB Pennington High School","010042000209","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103030","Shelby County","02128","Helena Middle","010303002128","EMN",0,0,2,3,0,0,4,0,0,0,0,0,0,2,11,1,8,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0100007","Hoover City","01742","Rocky Ridge Elementary School","010000701742","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103030","Shelby County","02191","Helena High School","010303002191","EMN",0,0,1,0,0,0,3,0,0,0,0,0,0,2,6,0,4,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0
"AL","ALABAMA","0100100","Arab City","00028","Arab High School","010010000028","EMN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0103030","Shelby County","01181","Shelby Elementary School","010303001181","EMN",0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"AL","ALABAMA","0100420","Blount County","00213","Susan Moore High School","010042000213","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0103120","Sylacauga City","02100","NicholsLawson Middle School","010312002100","EMN",0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100420","Blount County","00210","Locust Fork High School","010042000210","EMN",0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103030","Shelby County","01189","Oak Mountain High School","010303001189","EMN",0,0,0,0,0,0,5,0,0,0,0,1,0,5,11,0,5,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0
"AL","ALABAMA","0103120","Sylacauga City","01200","Sylacauga High School","010312001200","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0103240","Tallassee City","01236","Southside Middle School","010324001236","EMN",0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0102070","Lee County","00796","Smiths Station Junior High School","010207000796","EMN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AL","ALABAMA","0100012","Boaz City","00874","Boaz High School","010001200874","EMN",0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101730","Hartselle City","00599","Hartselle High School","010173000599","EMN",0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"AL","ALABAMA","0101800","Huntsville City","02172","Providence Elementary","010180002172","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103030","Shelby County","01170","Calera High","010303001170","EMN",0,0,3,1,0,0,4,0,0,1,0,0,0,4,13,1,7,0,5,0,0,0,2,1,5,0,0,0,0,0,0,1,4,0,0
"AL","ALABAMA","0103030","Shelby County","01177","Montevallo High School","010303001177","EMN",0,0,2,0,0,0,4,0,0,2,1,0,0,1,10,0,6,0,4,0,0,0,2,2,2,0,0,0,0,0,0,0,4,0,0
"AL","ALABAMA","0103030","Shelby County","01169","Calera Elementary","010303001169","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"AL","ALABAMA","0103030","Shelby County","01174","Shelby County High School","010303001174","EMN",0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101730","Hartselle City","00596","Crestline Elementary School","010173000596","EMN",0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101320","Enterprise City","00481","Rucker Boulevard Elementary School","010132000481","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100420","Blount County","00208","Hayden High School","010042000208","EMN",0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100600","Chambers County","00263","Lafayette High School","010060000263","EMN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101170","Decatur City","02175","Decatur High Developmental","010117002175","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101800","Huntsville City","01527","Chapman Middle School","010180001527","EMN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100007","Hoover City","01740","Gwin Elementary School","010000701740","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0102070","Lee County","00285","Beulah Elementary School","010207000285","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100240","Autauga County","01408","Autaugaville School","010024001408","EMN",0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100191","Evergreen School","02305","Evergreen School","010019102305","EMN",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100240","Autauga County","02159","Marbury Middle School","010024002159","EMN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100240","Autauga County","00048","Prattville High School","010024000048","EMN",0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0100240","Autauga County","00543","Pine Level Elementary School","010024000543","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0102040","Lawrence County","00780","Hatton High School","010204000780","EMN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AL","ALABAMA","0100240","Autauga County","00050","Prattville Intermediate School","010024000050","EMN",0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100240","Autauga County","00049","Prattville Junior High School","010024000049","EMN",0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101290","Elmore County","00470","Wetumpka Elementary School","010129000470","EMN",0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100090","Anniston City","01725","Anniston Middle School","010009001725","EMN",0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101290","Elmore County","00833","Coosada Elementary School","010129000833","EMN",0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101290","Elmore County","00471","Wetumpka High School","010129000471","EMN",0,0,3,0,0,0,2,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101350","Escambia County","00492","W S Neal High School","010135000492","EMN",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101290","Elmore County","02142","Redland Elementary School","010129002142","EMN",0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0102760","Piedmont City","01109","Piedmont Elementary School","010276001109","EMN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101290","Elmore County","01660","Millbrook Middle School","010129001660","EMN",0,0,7,0,0,0,0,0,0,2,0,0,0,1,10,0,7,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,3,0,0
"AL","ALABAMA","0102310","Marion County","00869","Phillips High School","010231000869","EMN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101290","Elmore County","00465","Holtville High School","010129000465","EMN",0,0,1,0,1,0,4,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
