LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,DISABILITY_CATEGORY,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED,LEP_M,NLEP_M,LEP_F,NLEP_F,CF_M,HH_M,PPPS_M,RC39_M,RC79TO40_M,RC80_M,RF_M,SS_M,CF_F,HH_F,PPPS_F,RC39_F,RC79TO40_F,RC80_F,RF_F,SS_F
"AL","ALABAMA","0101020","Cullman County","00440","Holly Pond Elementary School","010102000440","ID",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101020","Cullman County","00413","Good Hope Middle School","010102000413","ID",0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
"AL","ALABAMA","0100600","Chambers County","00260","Huguley Elementary School","010060000260","ID",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100100","Arab City","00027","Arab Junior High School","010010000027","ID",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101110","Dallas County","00395","Brantley Elementary School","010111000395","ID",0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101110","Dallas County","00401","JE Terry Elementary School","010111000401","ID",0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0103030","Shelby County","01178","Montevallo Middle School","010303001178","ID",0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
"AL","ALABAMA","0103030","Shelby County","00124","Oak Mountain Middle School","010303000124","ID",0,0,2,1,0,0,1,0,0,1,0,0,0,0,5,0,4,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0
"AL","ALABAMA","0101020","Cullman County","00380","Hanceville High School","010102000380","ID",0,0,1,1,1,0,3,0,0,0,0,0,0,1,7,1,5,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101110","Dallas County","00404","Salem Elementary School","010111000404","ID",0,0,3,0,0,0,0,0,0,2,0,0,0,0,5,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0100006","Marshall County","00878","Douglas High School","010000600878","ID",0,0,0,2,0,0,2,0,0,0,1,0,0,2,7,1,3,1,2,0,0,0,1,0,3,0,0,0,0,0,1,0,2,0,0
"AL","ALABAMA","0101800","Huntsville City","00631","Huntsville High School","010180000631","ID",0,1,8,1,1,0,0,0,0,8,1,0,0,2,22,1,10,0,11,0,0,0,7,0,4,0,0,0,0,0,7,1,3,0,0
"AL","ALABAMA","0100007","Hoover City","01422","Robert F Bumpus Middle School","010000701422","ID",0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"AL","ALABAMA","0101800","Huntsville City","00630","Highlands Elementary School","010180000630","ID",0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101110","Dallas County","00409","Valley Grande Elementary School","010111000409","ID",0,0,0,0,0,0,2,0,0,1,0,0,0,2,5,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0
"AL","ALABAMA","0100060","Andalusia City","01467","Andalusia Elementary School","010006001467","ID",0,0,1,0,0,0,2,0,0,0,0,0,0,1,4,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101800","Huntsville City","00623","Martin Luther King Jr Elementary School","010180000623","ID",0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0103420","Tuscumbia City","01297","Deshler High School","010342001297","ID",0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101800","Huntsville City","01773","Challenger Elementary School","010180001773","ID",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100600","Chambers County","00269","John P Powell Middle School","010060000269","ID",0,0,3,0,0,0,1,0,0,2,0,0,0,0,6,0,4,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0101110","Dallas County","00406","Southside High School","010111000406","ID",0,0,5,0,1,0,0,0,0,4,0,0,0,0,10,0,6,0,4,0,0,0,0,4,2,0,0,0,0,0,0,2,2,0,0
"AL","ALABAMA","0102070","Lee County","00795","Smiths Station High School","010207000795","ID",0,1,4,1,1,0,7,0,0,1,0,0,0,2,17,0,14,0,3,0,0,0,9,2,3,0,0,0,0,0,1,0,2,0,0
"AL","ALABAMA","0100060","Andalusia City","00007","Andalusia High School","010006000007","ID",0,0,4,0,0,0,1,0,0,3,0,0,0,0,8,0,5,0,3,0,0,0,0,1,4,0,0,0,0,0,1,1,1,0,0
"AL","ALABAMA","0101800","Huntsville City","00621","Roger B Chaffee Elementary School","010180000621","ID",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101800","Huntsville City","02486","Academy For Science  Foreign Language Middle School","010180002486","ID",0,0,2,0,0,0,0,0,0,4,0,0,0,0,6,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0
"AL","ALABAMA","0103120","Sylacauga City","01199","Pinecrest Elementary School","010312001199","ID",0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0
"AL","ALABAMA","0103420","Tuscumbia City","01298","Deshler Middle School","010342001298","ID",0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101170","Decatur City","01786","Chestnut Grove Elementary School","010117001786","ID",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AL","ALABAMA","0101800","Huntsville City","00628","Farley Elementary School","010180000628","ID",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103580","Winston County","01356","Addison High School","010358001356","ID",0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100007","Hoover City","01743","Shades Mountain Elementary School","010000701743","ID",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101170","Decatur City","00081","Austin Middle School","010117000081","ID",0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
"AL","ALABAMA","0100007","Hoover City","01456","Spain Park High School","010000701456","ID",0,0,0,1,1,0,2,0,0,1,1,0,0,2,8,0,4,1,3,0,0,0,3,1,0,0,0,0,0,0,2,1,1,0,0
"AL","ALABAMA","0101800","Huntsville City","00635","Lakewood Elementary School","010180000635","ID",0,0,2,1,0,0,0,0,0,2,0,0,0,0,5,1,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0101320","Enterprise City","00476","Enterprise High School","010132000476","ID",0,0,3,0,0,0,3,0,0,2,0,0,0,1,9,0,6,0,3,0,0,0,1,1,4,0,0,0,0,0,0,1,2,0,0
"AL","ALABAMA","0100012","Boaz City","01630","Boaz Intermediate School","010001201630","ID",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100007","Hoover City","01739","Green Valley Elementary School","010000701739","ID",0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"AL","ALABAMA","0100420","Blount County","00206","Cleveland High School","010042000206","ID",0,0,0,0,1,0,3,0,0,0,0,0,0,3,7,0,4,0,3,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0
"AL","ALABAMA","0101020","Cullman County","01679","West Point Intermediate School","010102001679","ID",0,0,0,0,0,0,2,0,0,0,0,0,0,4,6,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0
"AL","ALABAMA","0101020","Cullman County","01444","Good Hope Primary School","010102001444","ID",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101170","Decatur City","02456","Austin Junior High School","010117002456","ID",0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101110","Dallas County","01785","Bruce K Craig Elementary School","010111001785","ID",0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0
"AL","ALABAMA","0101020","Cullman County","00420","Hanceville Middle School","010102000420","ID",0,0,2,0,1,0,3,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0102070","Lee County","02188","Wacoochee Elementary School","010207002188","ID",0,0,2,0,0,0,0,0,0,2,0,0,0,1,5,0,2,0,3,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0
"AL","ALABAMA","0100060","Andalusia City","00008","Andalusia Junior High","010006000008","ID",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100197","Acceleration Day and Evening Academy","02432","Acceleration Day and Evening Academy","010019702432","ID",0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100600","Chambers County","00256","Lafayette Eastside Elementary School","010060000256","ID",0,0,3,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0
"AL","ALABAMA","0101020","Cullman County","00375","Cold Springs Elementary School","010102000375","ID",0,0,0,0,0,0,4,0,0,0,0,0,0,1,5,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
"AL","ALABAMA","0101110","Dallas County","00402","Keith MiddleHigh School","010111000402","ID",0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101110","Dallas County","00814","William R Martin Middle School","010111000814","ID",0,0,1,0,1,0,0,0,0,3,0,0,0,0,5,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0
"AL","ALABAMA","0102070","Lee County","02197","Smith Station Freshman Center","010207002197","ID",0,0,0,0,0,0,1,0,0,1,0,0,0,2,4,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"AL","ALABAMA","0102070","Lee County","00792","Loachapoka High School","010207000792","ID",0,0,4,0,0,0,0,0,0,2,0,0,0,0,6,0,4,0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0
"AL","ALABAMA","0101170","Decatur City","00427","Austinville Elementary School","010117000427","ID",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101800","Huntsville City","00653","Whitesburg Elementary School","010180000653","ID",0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
"AL","ALABAMA","0101170","Decatur City","00433","Decatur Middle School","010117000433","ID",0,0,0,3,0,0,1,0,0,2,0,0,0,0,6,2,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0
"AL","ALABAMA","0103240","Tallassee City","01601","Tallassee Elementary School","010324001601","ID",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AL","ALABAMA","0100420","Blount County","00101","Hayden Elementary School","010042000101","ID",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"AL","ALABAMA","0100420","Blount County","00205","Blountsville Elementary School","010042000205","ID",0,0,0,0,0,0,2,0,0,0,0,0,0,3,5,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0
"AL","ALABAMA","0101020","Cullman County","00458","West Point Elementary School","010102000458","ID",0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101110","Dallas County","00407","Southside Primary School","010111000407","ID",0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100006","Marshall County","00193","Kate Duncan Smith DAR Middle","010000600193","ID",0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
