LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,DISABILITY_CATEGORY,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED,LEP_M,NLEP_M,LEP_F,NLEP_F,CF_M,HH_M,PPPS_M,RC39_M,RC79TO40_M,RC80_M,RF_M,SS_M,CF_F,HH_F,PPPS_F,RC39_F,RC79TO40_F,RC80_F,RF_F,SS_F
"AK","ALASKA","0200180","Anchorage School District","00763","Alaska Middle College School","020018000763","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AK","ALASKA","0200390","Kenai Peninsula Borough School District","00397","Connections","020039000397","DB",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AK","ALASKA","0200600","Fairbanks North Star Borough School District","00045","University Park Elementary","020060000045","DB",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AK","ALASKA","0200770","Denali Borough School District","00447","Denali PEAK","020077000447","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0408800","Tucson Unified District (4403)","00972","Valencia Middle School","040880000972","DB",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0408800","Tucson Unified District (4403)","01268","Tucson Magnet High School","040880001268","DB",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District (4241)","01553","Paradise Valley High School","040593001553","DB",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District (4241)","00488","North Canyon High School","040593000488","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District (4241)","00491","Shadow Mountain High School","040593000491","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408800","Tucson Unified District (4403)","00874","Pistor Middle School","040880000874","DB",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0408800","Tucson Unified District (4403)","00861","Lynn Urquides","040880000861","DB",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0408850","Vail Unified District (4413)","01510","Acacia Elementary School","040885001510","DB",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0400432","Portable Practical Educational Preparation, Inc. ( (87405)","03324","Arizona Insight Academy","040043203324","DB",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0404630","Marana Unified District (4404)","00370","Marana High School","040463000370","DB",0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"AZ","ARIZONA","0404630","Marana Unified District (4404)","01372","Mountain View High School","040463001372","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District (4237)","02426","Raymond S. Kellis","040625002426","DB",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0404630","Marana Unified District (4404)","00369","Butterfield Elementary School","040463000369","DB",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408340","Tempe Union High School District (4287)","00790","Corona Del Sol High School","040834000790","DB",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District (4237)","01424","Oasis Elementary School","040625001424","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0404630","Marana Unified District (4404)","02784","Rattlesnake Ridge Elementary","040463002784","DB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0404630","Marana Unified District (4404)","00333","Quail Run Elementary School","040463000333","DB",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0400680","Amphitheater Unified District (4406)","02198","Ironwood Ridge High School","040068002198","DB",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0400680","Amphitheater Unified District (4406)","00028","Lawrence W Cross Middle School","040068000028","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0400680","Amphitheater Unified District (4406)","00030","Rillito Center","040068000030","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0403420","Glendale Elementary District (4271)","02281","Desert Spirit","040342002281","DB",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0400001","Cave Creek Unified District (4244)","01204","Cactus Shadows High School","040000101204","DB",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0404320","Liberty Elementary District (4266)","02383","Westar Elementary School","040432002383","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0401870","Chandler Unified District #80 (4242)","02806","Perry High School","040187002806","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0403960","Isaac Elementary District (4259)","00316","Mitchell Elementary School","040396000316","DB",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District (4240)","00643","Cocopah Middle School","040757000643","DB",0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0403290","Ganado Unified School District (4157)","00252","Ganado High School","040329000252","DB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0402860","Flagstaff Unified District (4192)","00212","Coconino High School","040286000212","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0402860","Flagstaff Unified District (4192)","02961","Sinagua Middle School","040286002961","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District (4240)","00641","Chaparral High School","040757000641","DB",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District (4240)","00644","Coronado High School","040757000644","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0400157","Edkey, Inc. - Sequoia Choice Schools (4329)","01728","Sequoia Choice School Arizona Distance Learning School","040015701728","DB",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0401080","Beaver Creek Elementary District (4481)","00059","Beaver Creek School","040108000059","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0403450","Glendale Union High School District (4285)","00278","Glendale High School","040345000278","DB",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0403450","Glendale Union High School District (4285)","00275","Apollo High School","040345000275","DB",0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
"AZ","ARIZONA","0404290","Laveen Elementary District (4276)","03530","Paseo Pointe School","040429003530","DB",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0404290","Laveen Elementary District (4276)","00341","Laveen Elementary School","040429000341","DB",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0403870","Humboldt Unified District (4469)","00306","Bradshaw Mountain High School","040387000306","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0400600","Alhambra Elementary District (4280)","01486","Granada Elementary School-West Campus","040060001486","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District (4245)","01322","Queen Creek Junior High School","040681001322","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District (4245)","03477","Gateway Polytechnic Academy","040681003477","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District (4245)","01232","Desert Mountain Elementary","040681001232","DB",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District (4245)","01383","Queen Creek High School","040681001383","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0401050","Balsz Elementary District (4268)","00055","David Crockett Elementary School","040105000055","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0401050","Balsz Elementary District (4268)","00054","Pat Tillman Middle School","040105000054","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0406330","Phoenix Union High School District (4286)","00542","Central High School","040633000542","DB",0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406330","Phoenix Union High School District (4286)","01244","North High School","040633001244","DB",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406330","Phoenix Union High School District (4286)","00541","Carl Hayden High School","040633000541","DB",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0406330","Phoenix Union High School District (4286)","01882","Cesar Chavez High School","040633001882","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0400463","Arizona State Schools for the Deaf and the Blind (6393)","02884","Phoenix Day School for the Deaf","040046302884","DB",0,0,1,6,1,0,0,0,0,0,3,0,0,4,15,0,8,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7
"AZ","ARIZONA","0404230","Kyrene Elementary District (4267)","00660","Kyrene de los Cerritos School","040423000660","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0400463","Arizona State Schools for the Deaf and the Blind (6393)","02923","Tucson Campus - ASDB","040046302923","DB",0,0,0,2,0,0,2,0,0,0,1,0,0,1,6,0,4,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
"AZ","ARIZONA","0408310","Tempe School District (4258)","00783","Rover Elementary School","040831000783","DB",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0408310","Tempe School District (4258)","00767","Carminati School","040831000767","DB",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0400960","Avondale Elementary District (4272)","02381","Desert Thunder","040096002381","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0408310","Tempe School District (4258)","00768","Connolly Middle School","040831000768","DB",0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
"AZ","ARIZONA","0406300","Phoenix Elementary District (4256)","00531","Silvestre S Herrera School","040630000531","DB",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0404970","Mesa Unified District (4235)","00401","Lowell Elementary School","040497000401","DB",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0404970","Mesa Unified District (4235)","00580","Stapley Junior High School","040497000580","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0404970","Mesa Unified District (4235)","01132","Dobson High School","040497001132","DB",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0404970","Mesa Unified District (4235)","01830","Skyline High School","040497001830","DB",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0404970","Mesa Unified District (4235)","00386","Franklin East Elementary School","040497000386","DB",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406900","Red Rock Elementary District (4447)","00577","Red Rock Elementary School","040690000577","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0404440","Littleton Elementary District (4278)","00347","Littleton Elementary School","040444000347","DB",0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0400640","Edkey, Inc. - Sequoia School for the Deaf and Hard (81050)","02031","Edkey, Inc. - Sequoia Deaf School","040064002031","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0401600","Camp Verde Unified District (4470)","00087","Camp Verde High School","040160000087","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0408680","Tuba City Unified School District #15 (4197)","00812","Tuba City High School","040868000812","DB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406210","Pendergast Elementary District (4283)","02006","Canyon Breeze Elementary","040621002006","DB",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0403400","Gilbert Unified District (4239)","00265","Mesquite Elementary School","040340000265","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0403400","Gilbert Unified District (4239)","00246","Highland High School","040340000246","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0403400","Gilbert Unified District (4239)","02112","Desert Ridge Jr. High","040340002112","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0402920","Florence Unified School District (4437)","02637","Anthem Elementary School","040292002637","DB",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0403400","Gilbert Unified District (4239)","01401","Burk Elementary School","040340001401","DB",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0403400","Gilbert Unified District (4239)","01366","Houston Elementary School","040340001366","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0402690","Dysart Unified District (4243)","02971","Shadow Ridge High School","040269002971","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0402690","Dysart Unified District (4243)","02684","Valley Vista High School","040269002684","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0402530","Douglas Unified District (4174)","00187","Douglas High School","040253000187","DB",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0402690","Dysart Unified District (4243)","03125","Cimarron Springs Elementary","040269003125","DB",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0402690","Dysart Unified District (4243)","01462","Kingswood Elementary School","040269001462","DB",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0409060","Washington Elementary School District (4260)","01117","Sweetwater School","040906001117","DB",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0400450","Agua Fria Union High School District (4289)","03559","Canyon View High School","040045003559","DB",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0400450","Agua Fria Union High School District (4289)","02273","Desert Edge High School","040045002273","DB",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0508400","RIVERVIEW SCHOOL DISTRICT","00242","RIVERVIEW HIGH SCHOOL","050840000242","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0509840","MONTICELLO SCHOOL DISTRICT","00722","MONTICELLO MIDDLE SCHOOL","050984000722","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0506630","GLEN ROSE SCHOOL DISTRICT","00398","GLEN ROSE HIGH SCHOOL","050663000398","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0505680","EL DORADO SCHOOL DISTRICT","00273","BARTON JR. HIGH SCHOOL","050568000273","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0510680","N. LITTLE ROCK SCHOOL DISTRICT","00785","GLENVIEW ELEMENTARY SCHOOL","051068000785","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0508940","LINCOLN SCHOOL DISTRICT","01363","LINCOLN MIDDLE SCHOOL","050894001363","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0509840","MONTICELLO SCHOOL DISTRICT","01395","MONTICELLO INTERMEDIATE SCHOOL","050984001395","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0505680","EL DORADO SCHOOL DISTRICT","00285","YOCUM ELEMENTARY SCHOOL","050568000285","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0504980","DECATUR SCHOOL DISTRICT","00221","DECATUR HIGH SCHOOL","050498000221","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500017","PARAGOULD SCHOOL DISTRICT","01295","PARAGOULD HIGH SCHOOL","050001701295","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0510680","N. LITTLE ROCK SCHOOL DISTRICT","00729","RIDGEROAD ELEMENTARY SCHOOL","051068000729","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500068","EMERSON-TAYLOR SCHOOL DISTRICT","01062","TAYLOR ELEMENTARY SCHOOL","050006801062","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
