LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,DISABILITY_CATEGORY,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED,LEP_M,NLEP_M,LEP_F,NLEP_F,CF_M,HH_M,PPPS_M,RC39_M,RC79TO40_M,RC80_M,RF_M,SS_M,CF_F,HH_F,PPPS_F,RC39_F,RC79TO40_F,RC80_F,RF_F,SS_F
"NY","NEW YORK","3600122","NEW YORK CITY GEOGRAPHIC DISTRICT #25","02722","PS 219 PAUL KLAPPER","360012202722","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"NY","NEW YORK","3612360","GOUVERNEUR CENTRAL SCHOOL DISTRICT","01000","GOUVERNEUR ELEMENTARY SCHOOL","361236001000","MD",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3618630","MASSAPEQUA UNION FREE SCHOOL DISTRICT","01688","MASSAPEQUA HIGH SCHOOL","361863001688","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
"NY","NEW YORK","3631020","WESTHAMPTON BEACH UNION FREE SCHOOL DISTRICT","04167","WESTHAMPTON MIDDLE SCHOOL","363102004167","MD",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3604140","BEACON CITY SCHOOL DISTRICT","00180","ROMBOUT MIDDLE SCHOOL","360414000180","MD",0,1,0,1,0,0,0,0,0,2,1,0,0,0,5,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
"NY","NEW YORK","3616230","KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT","01403","BEN FRANKLIN MIDDLE SCHOOL","361623001403","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3604140","BEACON CITY SCHOOL DISTRICT","00182","SOUTH AVENUE SCHOOL","360414000182","MD",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3603990","BATAVIA CITY SCHOOL DISTRICT","00156","BATAVIA HIGH SCHOOL","360399000156","MD",0,1,0,0,0,0,1,0,0,1,1,0,0,1,5,0,2,1,2,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0
"NY","NEW YORK","3603990","BATAVIA CITY SCHOOL DISTRICT","00157","BATAVIA MIDDLE SCHOOL","360399000157","MD",0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"NY","NEW YORK","3612360","GOUVERNEUR CENTRAL SCHOOL DISTRICT","06655","GOUVERNEUR MIDDLE SCHOOL","361236006655","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
