LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,DISABILITY_CATEGORY,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED,LEP_M,NLEP_M,LEP_F,NLEP_F,CF_M,HH_M,PPPS_M,RC39_M,RC79TO40_M,RC80_M,RF_M,SS_M,CF_F,HH_F,PPPS_F,RC39_F,RC79TO40_F,RC80_F,RF_F,SS_F
"IA","IOWA","1912510","Gilbert Comm School District","01471","Gilbert Middle School","191251001471","MISSING",1,0,0,2,0,0,18,1,0,1,1,1,0,9,34,0,21,1,12,0,0,0,0,4,17,0,0,0,0,0,0,1,12,0,0
"IA","IOWA","1927960","Treynor Comm School District","01626","Treynor Elementary School","192796001626","MISSING",0,0,0,1,0,0,12,0,1,0,1,0,0,12,27,0,13,1,13,0,0,0,1,0,11,0,1,0,0,0,0,0,14,0,0
"IA","IOWA","1909480","Dubuque Comm School District","00619","Table Mound Elementary School","190948000619","MISSING",0,0,3,1,1,0,40,0,0,1,0,1,0,22,69,0,45,0,24,0,0,0,2,7,36,0,0,0,0,1,0,3,20,0,0
"IA","IOWA","1930560","Wayne Comm School District","01754","Wayne Elementary School","193056001754","MISSING",0,1,0,2,0,0,19,0,1,1,0,0,0,22,46,1,21,0,24,0,0,0,0,2,20,0,0,0,0,0,0,5,19,0,0
"IA","IOWA","1921240","Norwalk Comm School District","01274","Norwalk Middle School","192124001274","MISSING",0,0,1,6,5,0,46,0,1,1,3,1,0,25,89,2,56,1,30,0,0,0,5,8,45,0,0,0,0,0,3,1,27,0,0
"IA","IOWA","1916420","Laurens-Marathon Comm School District","00977","Laurens-Marathon Elementary School","191642000977","MISSING",0,0,0,1,0,0,9,0,0,0,2,0,0,8,20,0,10,2,8,0,0,0,0,3,7,0,0,0,0,0,0,0,10,0,0
"IA","IOWA","1917100","North Cedar Comm School District","01000","North Cedar Mechanicsville Elem Ctr","191710001000","MISSING",1,0,0,3,2,0,17,0,0,2,1,0,0,9,35,0,23,0,12,0,0,0,1,8,14,0,0,0,0,0,0,1,11,0,0
"IA","IOWA","1910110","East Buchanan Comm School District","00643","East Buchanan High School","191011000643","MISSING",0,0,0,1,0,0,18,0,0,0,0,0,0,6,25,0,19,0,6,0,0,0,1,12,6,0,0,0,0,0,1,2,3,0,0
"IA","IOWA","1916110","Lake Mills Comm School District","00963","Lake Mills Elementary School","191611000963","MISSING",0,0,2,2,0,0,17,0,0,1,2,1,0,4,29,0,21,1,7,0,0,0,2,1,18,0,0,0,0,0,0,1,7,0,0
"IA","IOWA","1931950","Woodbury Central Comm School District","01864","Woodbury Central Middle School","193195001864","MISSING",0,0,0,0,0,0,9,0,0,0,0,0,0,5,14,0,9,0,5,0,0,0,0,3,6,0,0,0,0,0,1,2,2,0,0
"IA","IOWA","1929760","Wapsie Valley Comm School District","01695","Rural Elementary School #1","192976001695","MISSING",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"IA","IOWA","1914160","Hinton Comm School District","00844","Hinton High School","191416000844","MISSING",0,0,0,0,1,0,25,0,0,0,0,0,0,9,35,0,26,0,9,0,0,0,2,5,18,1,0,0,0,0,1,1,7,0,0
"IA","IOWA","1912690","Glenwood Comm School District","00770","West Elementary School","191269000770","MISSING",0,0,0,4,1,0,31,1,0,1,1,0,0,19,58,0,36,0,22,0,0,0,2,2,32,0,0,0,0,0,0,4,18,0,0
"IA","IOWA","1914700","Iowa City Comm School District","00893","Kirkwood Elementary School","191470000893","MISSING",0,0,14,1,0,0,8,0,0,8,2,1,0,0,34,3,20,2,9,0,0,0,0,2,21,0,0,0,0,0,0,2,9,0,0
"IA","IOWA","1930990","West Liberty Comm School District","01408","Early Childhood Center","193099001408","MISSING",0,0,0,5,0,0,1,0,0,0,2,0,0,0,8,4,2,2,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0
"IA","IOWA","1900026","South O'Brien Comm School District","00618","South O'Brien Elem Sch Primghar Center","190002600618","MISSING",0,0,0,2,5,0,25,0,0,0,0,1,0,12,45,0,32,0,13,0,0,0,2,4,26,0,0,0,0,0,0,1,12,0,0
"IA","IOWA","1929580","East Sac County Comm School District","01687","East Sac County High School","192958001687","MISSING",1,0,0,1,0,0,14,0,0,0,2,1,0,10,29,0,16,1,12,0,0,0,0,0,16,0,0,0,0,0,0,2,11,0,0
"IA","IOWA","1909480","Dubuque Comm School District","00614","Lincoln Elementary School","190948000614","MISSING",0,0,15,0,3,0,15,0,0,7,1,3,0,5,49,0,33,0,16,0,0,0,3,5,25,0,0,0,0,0,1,2,13,0,0
"IA","IOWA","1927390","Storm Lake Comm School District","01597","East Early Childhood Ctr","192739001597","MISSING",0,1,1,1,0,0,0,0,1,0,1,0,0,1,6,3,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0
"IA","IOWA","1921240","Norwalk Comm School District","01273","Lakewood Elementary School","192124001273","MISSING",0,1,0,4,3,0,43,0,0,0,0,1,0,21,73,3,48,0,22,0,0,0,2,3,46,0,0,0,0,0,0,1,21,0,0
"IA","IOWA","1914700","Iowa City Comm School District","00896","Mark Twain Elementary","191470000896","MISSING",0,0,2,3,7,0,7,0,0,0,4,1,0,3,27,3,16,2,6,0,0,0,0,7,12,0,0,0,0,0,0,1,7,0,0
"IA","IOWA","1904680","Belmond-Klemme Comm School District","02090","Richard O. Jacobson Elementary School","190468002090","MISSING",0,0,0,5,0,0,29,0,0,0,6,1,0,6,47,3,31,3,10,0,0,0,0,4,30,0,0,0,0,0,0,2,11,0,0
"IA","IOWA","1929580","East Sac County Comm School District","01438","East Sac County Elementary Sac Building","192958001438","MISSING",1,0,0,0,1,0,27,0,0,0,1,0,0,12,42,0,29,1,12,0,0,0,1,0,28,0,0,0,0,0,0,0,13,0,0
"IA","IOWA","1914730","Iowa Falls Comm School District","00908","Pineview Elementary","191473000908","MISSING",0,0,0,1,1,0,13,0,0,0,0,0,0,4,19,0,15,0,4,0,0,0,0,2,12,0,1,0,0,0,0,0,4,0,0
"IA","IOWA","1924660","Rock Valley Comm School District","01414","Rock Valley Elementary School","192466001414","MISSING",0,0,0,11,1,0,18,0,2,0,6,0,0,9,47,8,22,6,11,0,0,0,1,6,23,0,0,0,0,0,0,4,13,0,0
"IA","IOWA","1909480","Dubuque Comm School District","00620","George Washington Middle School","190948000620","MISSING",0,1,20,8,3,5,31,0,0,11,7,3,0,47,136,6,62,3,65,0,0,1,3,15,49,0,0,0,0,0,1,14,53,0,0
"IA","IOWA","1914700","Iowa City Comm School District","00885","Ernest Horn Elementary School","191470000885","MISSING",0,0,9,3,3,0,16,0,0,5,1,2,0,9,48,6,25,2,15,0,0,0,1,1,29,0,0,0,0,0,0,2,15,0,0
"IA","IOWA","1925320","Saydel Comm School District","01447","Saydel High School","192532001447","MISSING",1,0,1,6,3,0,33,0,0,1,7,0,0,13,65,3,41,3,18,0,0,0,6,6,32,0,0,0,0,0,0,3,18,0,0
"IA","IOWA","1907050","Chariton Comm School District","00314","Chariton Middle School","190705000314","MISSING",0,0,0,4,1,0,24,0,0,0,0,0,0,16,45,2,27,0,16,0,0,0,0,3,26,0,0,0,0,0,0,0,16,0,0
"IA","IOWA","1921240","Norwalk Comm School District","01276","Oviatt Elementary School","192124001276","MISSING",0,0,1,3,1,0,28,0,0,0,0,0,0,16,49,0,33,0,16,0,0,0,2,0,31,0,0,0,0,0,0,1,15,0,0
"IA","IOWA","1909480","Dubuque Comm School District","00604","Dubuque Senior High School","190948000604","MISSING",0,0,30,3,7,1,94,0,0,15,5,5,5,48,213,2,133,6,72,0,1,33,5,30,66,0,0,0,0,7,9,22,40,0,0
"IA","IOWA","1915450","Johnston Comm School District","00653","Horizon Elementary","191545000653","MISSING",1,2,12,9,1,0,28,0,1,5,3,2,0,11,75,14,39,6,16,0,0,0,1,12,40,0,0,0,0,0,1,5,16,0,0
"IA","IOWA","1914700","Iowa City Comm School District","01030","Elizabeth Tate Alt. High School","191470001030","MISSING",0,0,7,3,1,0,5,0,0,1,2,0,0,4,23,4,12,2,5,0,0,0,2,5,9,0,0,0,0,0,0,0,7,0,0
"IA","IOWA","1915450","Johnston Comm School District","00749","Summit Middle School","191545000749","MISSING",0,2,15,6,7,0,44,0,2,5,4,1,0,19,105,13,61,6,25,3,1,0,8,14,48,0,0,0,0,0,6,4,21,0,0
"IA","IOWA","1915450","Johnston Comm School District","01412","Timber Ridge Elementary","191545001412","MISSING",0,6,9,3,2,0,36,0,5,1,2,2,0,13,79,13,43,7,16,0,1,0,1,6,48,0,0,0,0,1,1,0,21,0,0
"IA","IOWA","1914700","Iowa City Comm School District","02250","Christine Grant Elementary","191470002250","MISSING",0,0,10,3,1,0,18,0,0,6,1,2,0,9,50,3,29,0,18,0,0,0,3,1,28,0,0,0,0,0,0,2,16,0,0
"IA","IOWA","1915210","Greene County Comm School District","00919","Greene County Middle School","191521000919","MISSING",0,0,0,3,1,0,31,0,0,1,0,0,0,12,48,1,34,0,13,0,1,0,2,6,26,0,0,0,0,0,0,3,10,0,0
"IA","IOWA","1909480","Dubuque Comm School District","00602","Audubon Elementary School","190948000602","MISSING",0,0,4,2,4,0,16,0,0,4,1,1,0,6,38,0,26,0,12,0,0,0,1,5,20,0,0,0,0,0,0,0,12,0,0
"IA","IOWA","1924660","Rock Valley Comm School District","01415","Rock Valley High School","192466001415","MISSING",0,0,0,6,0,0,7,0,0,0,4,0,0,3,20,5,8,1,6,0,0,0,2,9,2,0,0,0,0,0,0,4,3,0,0
"IA","IOWA","1914700","Iowa City Comm School District","00883","Central Elementary School","191470000883","MISSING",1,3,13,1,5,0,16,0,0,9,4,3,0,7,62,6,33,3,20,0,0,0,0,2,37,0,0,0,0,0,0,2,21,0,0
"IA","IOWA","1921720","Olin Consolidated School District","01296","Olin Elementary School","192172001296","MISSING",0,0,1,0,0,0,3,0,0,0,0,0,0,3,7,0,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0
"IA","IOWA","1904830","Benton Comm School District","00136","Atkins Elementary School","190483000136","MISSING",0,0,0,0,2,0,23,0,0,0,0,0,0,11,36,0,25,0,11,0,0,1,0,6,18,0,0,0,0,1,0,1,9,0,0
"IA","IOWA","1916110","Lake Mills Comm School District","00965","Lake Mills Senior High School","191611000965","MISSING",0,0,2,0,0,0,10,0,0,0,0,0,0,6,18,0,12,0,6,0,0,0,0,1,11,0,0,0,0,0,0,0,6,0,0
"IA","IOWA","1930990","West Liberty Comm School District","02109","West Liberty Elementary School","193099002109","MISSING",0,2,0,19,2,0,17,0,0,0,10,1,0,1,52,16,24,9,3,0,0,0,0,9,31,0,0,0,0,0,0,4,8,0,0
"IA","IOWA","1928230","Underwood Comm School District","01647","Underwood High School","192823001647","MISSING",0,0,0,1,3,0,12,0,0,0,1,0,0,6,23,0,16,0,7,0,0,0,2,11,2,0,1,0,0,0,1,4,2,0,0
"IA","IOWA","1914700","Iowa City Comm School District","02133","Buford Garner Elementary","191470002133","MISSING",0,0,5,2,9,0,25,0,0,0,2,5,1,19,68,2,39,2,25,0,0,0,0,1,40,0,0,0,0,0,0,1,26,0,0
"IA","IOWA","1914700","Iowa City Comm School District","01034","James Van Allen Elementary School","191470001034","MISSING",0,0,6,3,2,0,16,0,0,3,1,2,0,11,44,2,25,0,17,0,0,0,0,0,27,0,0,0,0,0,0,2,15,0,0
"IA","IOWA","1914700","Iowa City Comm School District","02266","Herbert Hoover Elementary School","191470002266","MISSING",0,0,2,7,2,0,9,0,0,4,8,3,0,7,42,9,11,9,13,0,0,0,2,1,17,0,0,0,0,0,3,3,16,0,0
"IA","IOWA","1919800","Moulton-Udell Comm School District","01164","Moulton-Udell High School","191980001164","MISSING",0,0,0,0,0,0,8,0,0,0,1,0,0,7,16,0,8,0,8,0,0,0,0,1,7,0,0,0,0,0,0,1,7,0,0
"IA","IOWA","1909480","Dubuque Comm School District","01532","Carver Elementary School","190948001532","MISSING",0,1,6,0,3,1,26,0,0,2,1,0,0,18,58,2,35,0,21,0,0,0,0,5,32,0,0,0,0,0,0,4,17,0,0
"IA","IOWA","1915450","Johnston Comm School District","00926","Johnston Middle School","191545000926","MISSING",0,1,15,12,6,0,38,0,2,8,4,4,0,16,106,12,60,5,29,7,0,0,6,15,44,0,0,0,0,0,1,8,24,1,0
"IA","IOWA","1929760","Wapsie Valley Comm School District","01700","Wapsie Valley High School","192976001700","MISSING",0,0,0,1,0,0,21,0,0,0,0,0,0,9,31,1,21,0,9,0,0,0,0,3,17,0,2,0,0,0,0,1,8,0,0
"IA","IOWA","1914700","Iowa City Comm School District","00898","Penn Elementary School","191470000898","MISSING",0,1,4,5,1,0,21,0,0,2,2,1,0,13,50,0,32,0,18,0,0,1,0,4,27,0,0,0,0,0,0,2,16,0,0
"IA","IOWA","1919650","Monticello Comm School District","02000","Monticello Middle School","191965002000","MISSING",0,1,0,1,1,0,27,0,0,0,2,0,0,12,44,0,30,0,14,0,0,0,1,3,26,0,0,0,0,0,1,5,8,0,0
"IA","IOWA","1907470","Clay Central-Everly Comm School District","02027","Clay Central-Everly Elementary","190747002027","MISSING",0,0,0,0,0,0,8,0,0,0,0,0,0,4,12,0,8,0,4,0,0,0,0,1,7,0,0,0,0,0,0,0,4,0,0
"IA","IOWA","1920340","New Hampton Comm School District","01205","New Hampton Elementary School","192034001205","MISSING",1,0,1,4,0,0,21,0,0,0,4,1,0,10,42,0,27,3,12,0,0,1,1,2,23,0,0,0,0,0,0,1,14,0,0
"IA","IOWA","1929760","Wapsie Valley Comm School District","01693","Fairbank Elementary School","192976001693","MISSING",0,0,0,0,0,0,16,0,0,0,0,1,0,8,25,0,16,0,9,0,0,0,0,3,13,0,0,0,0,0,1,0,8,0,0
"IA","IOWA","1921240","Norwalk Comm School District","02279","Orchard Hills Elementary","192124002279","MISSING",1,0,1,3,2,0,25,0,0,1,1,0,0,14,48,2,30,1,15,0,0,0,1,4,27,0,0,0,0,0,0,2,14,0,0
"IA","IOWA","1907050","Chariton Comm School District","00317","Van Allen Elementary School","190705000317","MISSING",0,0,0,2,0,0,26,0,0,1,1,0,0,16,46,3,25,1,17,0,0,0,0,2,26,0,0,0,0,0,0,2,16,0,0
"IA","IOWA","1909480","Dubuque Comm School District","00615","Marshall Elementary School","190948000615","MISSING",0,0,2,4,3,0,26,0,0,4,1,1,0,16,57,0,35,0,22,0,0,0,0,3,32,0,0,0,0,0,0,3,19,0,0
"IA","IOWA","1918180","Madrid Comm School District","01040","Madrid High School","191818001040","MISSING",0,0,0,0,0,0,16,0,0,0,1,1,0,9,27,0,16,0,11,0,0,0,1,1,13,1,0,0,0,0,0,3,8,0,0
"IA","IOWA","1925320","Saydel Comm School District","01448","Woodside Middle School","192532001448","MISSING",0,0,0,10,4,0,29,0,0,0,4,3,0,16,66,10,33,1,22,0,0,0,1,10,32,0,0,0,0,0,1,4,18,0,0
"IA","IOWA","1912690","Glenwood Comm School District","00768","Northeast Elementary School","191269000768","MISSING",0,1,1,0,0,0,38,0,0,0,0,0,0,8,48,0,40,0,8,0,0,0,2,1,37,0,0,0,0,0,0,0,8,0,0
"IA","IOWA","1927600","Sumner-Fredericksburg Comm School District","00742","Sumner-Fredericksburg Middle School","192760000742","MISSING",0,0,0,5,0,0,21,0,0,0,1,0,0,17,44,0,26,0,18,0,0,0,0,4,22,0,0,0,0,0,0,4,14,0,0
"IA","IOWA","1927960","Treynor Comm School District","02175","Treynor Middle School","192796002175","MISSING",0,0,0,0,0,0,9,0,0,0,0,0,0,6,15,0,9,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0
"IA","IOWA","1931950","Woodbury Central Comm School District","01863","Moville Elementary School","193195001863","MISSING",0,0,0,1,1,0,23,0,0,0,0,0,0,11,36,0,25,0,11,0,0,0,0,11,14,0,0,0,0,0,0,2,9,0,0
"IA","IOWA","1930990","West Liberty Comm School District","01805","West Liberty High School","193099001805","MISSING",0,1,2,16,1,0,12,0,0,0,11,1,0,3,47,15,17,8,7,0,0,0,1,5,26,0,0,0,0,0,0,1,14,0,0
"IA","IOWA","1919650","Monticello Comm School District","01153","Monticello High School","191965001153","MISSING",0,0,0,1,1,0,21,0,0,0,1,0,0,14,38,0,23,1,14,0,0,0,3,4,16,0,0,0,0,0,0,0,15,0,0
"IA","IOWA","1914700","Iowa City Comm School District","00897","Northwest Junior High School","191470000897","MISSING",0,6,27,3,2,0,14,0,3,10,8,2,0,6,81,9,43,7,22,0,0,0,1,8,43,0,0,0,0,0,0,4,25,0,0
"IA","IOWA","1931950","Woodbury Central Comm School District","01865","Woodbury Central High School","193195001865","MISSING",0,1,0,0,0,0,14,0,0,0,0,0,0,5,20,1,14,0,5,0,0,0,3,6,6,0,0,0,0,0,0,3,2,0,0
"IA","IOWA","1904680","Belmond-Klemme Comm School District","00130","Belmond-Klemme Community Jr-Sr High School","190468000130","MISSING",0,0,1,6,0,0,21,0,0,0,3,0,0,10,41,5,23,2,11,0,0,0,1,8,19,0,0,0,0,0,1,4,8,0,0
"IA","IOWA","1909480","Dubuque Comm School District","00605","Eisenhower Elementary School","190948000605","MISSING",0,0,2,2,4,0,55,0,0,2,0,1,0,20,86,0,63,0,23,0,1,0,2,15,45,0,0,0,1,0,0,8,14,0,0
"IA","IOWA","1907440","Clarksville Comm School District","00354","Clarksville Elementary School","190744000354","MISSING",0,0,0,0,0,0,12,0,0,0,1,0,0,4,17,0,12,0,5,0,0,0,0,4,8,0,0,0,0,0,0,0,5,0,0
"IA","IOWA","1918180","Madrid Comm School District","01039","Madrid Elementary School","191818001039","MISSING",0,0,0,0,1,0,30,0,0,0,1,0,0,19,51,0,31,0,20,0,0,0,0,5,25,0,1,0,0,0,1,2,17,0,0
"IA","IOWA","1914700","Iowa City Comm School District","00902","West Senior High School","191470000902","MISSING",0,1,24,10,2,0,23,0,0,15,8,2,0,8,93,12,48,3,30,0,0,0,1,20,37,0,2,0,0,0,1,7,24,0,1
"IA","IOWA","1909480","Dubuque Comm School District","01456","Prescott Elementary School","190948001456","MISSING",0,0,21,2,9,3,13,0,0,10,4,5,1,8,76,3,45,1,27,0,0,0,5,6,37,0,0,0,0,0,1,2,25,0,0
"IA","IOWA","1917100","North Cedar Comm School District","01947","North Cedar Lowden Elementary Center","191710001947","MISSING",0,0,0,0,0,0,15,0,0,0,0,0,0,9,24,0,15,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,9,0,0
"IA","IOWA","1914730","Iowa Falls Comm School District","00904","Iowa Falls - Alden High School","191473000904","MISSING",0,0,0,4,0,0,21,0,0,1,6,0,0,8,40,2,23,3,12,1,0,0,0,2,22,0,0,0,0,0,0,4,11,0,0
"IA","IOWA","1927390","Storm Lake Comm School District","02107","Storm Lake Elementary","192739002107","MISSING",0,15,4,48,4,5,12,2,5,1,27,1,3,10,137,53,35,27,22,0,0,0,8,9,71,0,0,0,0,1,3,5,39,0,1
"IA","IOWA","1910350","East Union Comm School District","00661","East Union Middle-High School","191035000661","MISSING",0,0,0,0,0,0,16,0,0,0,0,0,0,12,28,0,16,0,12,0,0,0,0,2,14,0,0,0,0,0,0,0,12,0,0
"IA","IOWA","1925320","Saydel Comm School District","01445","Cornell Elementary School","192532001445","MISSING",0,0,1,5,1,0,30,1,0,0,7,1,0,6,52,3,34,2,13,0,0,0,1,3,33,0,0,0,0,0,0,7,8,0,0
"IA","IOWA","1915450","Johnston Comm School District","02018","Henry A Wallace Elementary School","191545002018","MISSING",1,5,2,1,3,0,46,0,0,1,1,0,0,12,72,4,54,0,14,0,0,0,4,25,29,0,0,0,1,0,1,3,9,0,0
"IA","IOWA","1920340","New Hampton Comm School District","01922","New Hampton Middle School","192034001922","MISSING",0,0,0,5,0,0,13,0,0,0,0,0,0,6,24,3,15,0,6,0,0,0,1,3,13,0,1,0,0,0,0,0,6,0,0
"IA","IOWA","1914700","Iowa City Comm School District","00894","Lincoln Elementary School","191470000894","MISSING",0,1,2,1,2,0,5,0,0,0,0,0,0,3,14,0,11,0,3,0,0,0,0,1,10,0,0,0,0,0,0,0,3,0,0
"IA","IOWA","1917100","North Cedar Comm School District","01001","North Cedar Jr/Sr High School","191710001001","MISSING",0,0,2,0,0,0,32,0,0,0,1,1,0,16,52,0,34,0,18,0,0,0,3,4,27,0,0,0,0,0,0,3,15,0,0
"IA","IOWA","1904830","Benton Comm School District","02227","Keystone Elementary School","190483002227","MISSING",0,0,0,0,0,0,11,0,0,0,0,0,0,8,19,0,11,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,8,0,0
"IA","IOWA","1919800","Moulton-Udell Comm School District","01163","Moulton Elementary School","191980001163","MISSING",0,0,0,0,1,0,8,0,0,0,0,0,0,6,15,0,9,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0
"IA","IOWA","1912660","Gladbrook-Reinbeck Comm School District","01402","Gladbrook-Reinbeck Jr. High & High School","191266001402","MISSING",0,0,0,1,2,0,18,0,0,0,0,0,0,18,39,0,21,0,18,0,0,0,0,5,15,0,1,0,0,0,0,4,13,0,1
"IA","IOWA","1923340","Postville Comm School District","01378","John R Mott Jr/Hi School","192334001378","MISSING",0,0,3,12,0,0,9,0,0,2,12,0,0,5,43,13,11,8,11,0,1,0,1,0,22,0,0,0,0,0,0,2,17,0,0
"IA","IOWA","1924660","Rock Valley Comm School District","02262","Rock Valley Middle School","192466002262","MISSING",0,0,0,8,0,0,8,0,0,0,2,0,0,1,19,7,9,2,1,0,0,0,0,8,8,0,0,0,0,0,1,1,1,0,0
"IA","IOWA","1914700","Iowa City Comm School District","00895","Longfellow Elementary School","191470000895","MISSING",0,0,10,7,2,0,13,0,0,1,1,0,0,3,37,8,24,1,4,0,0,0,1,5,26,0,0,0,0,0,0,0,5,0,0
"IA","IOWA","1930750","West Branch Comm School District","01771","Hoover Elementary School","193075001771","MISSING",0,0,1,2,2,0,20,0,0,1,2,0,0,6,34,0,25,0,9,0,0,0,0,0,25,0,0,0,0,0,0,0,9,0,0
