LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,DISABILITY_CATEGORY,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED,LEP_M,NLEP_M,LEP_F,NLEP_F,CF_M,HH_M,PPPS_M,RC39_M,RC79TO40_M,RC80_M,RF_M,SS_M,CF_F,HH_F,PPPS_F,RC39_F,RC79TO40_F,RC80_F,RF_F,SS_F
"AL","ALABAMA","0103030","Shelby County","01588","Elvin Hill Elementary School","010303001588","DD",0,0,2,1,0,0,2,0,0,0,1,0,0,0,6,1,4,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101800","Huntsville City","02425","Sonnie Hereford Elementary School","010180002425","DD",0,0,8,1,1,0,0,0,0,1,1,0,0,0,12,1,9,1,1,0,0,0,2,0,8,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0101020","Cullman County","00446","Vinemont Elementary School","010102000446","DD",0,0,0,1,0,0,6,0,0,0,0,0,0,1,8,0,7,0,1,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101020","Cullman County","00414","Hanceville Elementary School","010102000414","DD",0,0,1,0,0,0,3,0,0,0,0,0,0,2,6,0,4,0,2,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0
"AL","ALABAMA","0100006","Marshall County","00877","Douglas Elementary School","010000600877","DD",0,0,0,2,0,0,1,0,0,0,1,0,0,0,4,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0103030","Shelby County","01822","Chelsea Park Elementary School","010303001822","DD",0,1,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103030","Shelby County","02199","Calera Intermediate School","010303002199","DD",0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101800","Huntsville City","00620","Academy For Academics  Arts Elementary School","010180000620","DD",0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"AL","ALABAMA","0100600","Chambers County","00259","Five Points Elementary School","010060000259","DD",0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0102070","Lee County","00284","Beauregard Elementary School","010207000284","DD",0,0,3,0,2,0,8,0,0,1,0,0,0,4,18,0,13,0,5,0,0,0,2,0,11,0,0,0,0,0,0,0,5,0,0
"AL","ALABAMA","0103030","Shelby County","01188","Wilsonville Elementary School","010303001188","DD",0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101800","Huntsville City","00643","Ridgecrest Elementary School","010180000643","DD",0,0,1,4,0,0,2,0,0,0,1,0,0,2,10,4,3,1,2,0,0,0,2,2,3,0,0,0,0,0,0,0,3,0,0
"AL","ALABAMA","0100420","Blount County","01427","Locust Fork Elementary","010042001427","DD",0,0,0,0,0,0,6,0,0,0,0,0,0,3,9,0,6,0,3,0,0,0,2,0,4,0,0,0,0,0,0,0,3,0,0
"AL","ALABAMA","0103030","Shelby County","01804","Oak Mountain Elementary School","010303001804","DD",0,0,2,1,0,0,2,0,0,2,0,0,0,0,7,1,4,0,2,0,0,0,2,0,3,0,0,0,0,0,0,1,1,0,0
"AL","ALABAMA","0101800","Huntsville City","01796","Williams Elementary School","010180001796","DD",0,0,1,2,1,0,1,0,0,1,0,0,0,1,7,1,4,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0101800","Huntsville City","00639","Monte Sano Elementary School","010180000639","DD",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100600","Chambers County","00264","Lafayette Lanier Elementary School","010060000264","DD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103120","Sylacauga City","01594","Indian Valley Elementary School","010312001594","DD",0,0,6,1,0,0,9,0,0,2,0,0,0,3,21,1,15,1,4,0,0,0,4,0,12,0,0,0,0,0,3,1,1,0,0
"AL","ALABAMA","0101800","Huntsville City","00650","James Dawson Elementary","010180000650","DD",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101320","Enterprise City","00480","Pinedale Elementary School","010132000480","DD",0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101020","Cullman County","00373","Parkside Elementary School","010102000373","DD",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101320","Enterprise City","00478","Hillcrest Elementary School","010132000478","DD",0,0,4,0,0,0,5,0,0,0,1,0,0,0,10,0,9,0,1,0,0,0,4,1,4,0,0,0,0,0,1,0,0,0,0
"AL","ALABAMA","0100007","Hoover City","00091","Trace Crossings Elementary School","010000700091","DD",0,0,2,0,1,0,2,0,0,0,0,0,0,1,6,1,4,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101170","Decatur City","01728","Julian Harris Elementary School","010117001728","DD",0,0,2,0,1,0,1,0,0,2,0,0,0,0,6,0,4,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0101170","Decatur City","00430","Eastwood Elementary School","010117000430","DD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100420","Blount County","00207","Hayden Primary School","010042000207","DD",0,0,0,0,0,1,14,0,0,0,0,0,0,5,20,0,15,0,5,0,0,0,1,2,12,0,0,0,0,0,0,0,5,0,0
"AL","ALABAMA","0100006","Marshall County","01685","Kate D Smith DAR Elementary School","010000601685","DD",0,0,0,1,0,0,5,0,0,0,0,0,0,3,9,0,6,0,3,0,0,0,3,0,3,0,0,0,0,0,2,0,1,0,0
"AL","ALABAMA","0101730","Hartselle City","00328","Barkley Bridge Elementary School","010173000328","DD",0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100007","Hoover City","02091","Riverchase Elementary School","010000702091","DD",0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"AL","ALABAMA","0102070","Lee County","00290","Loachapoka Elementary School","010207000290","DD",0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100420","Blount County","01476","Cleveland Elementary School","010042001476","DD",0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100600","Chambers County","00260","Huguley Elementary School","010060000260","DD",0,0,3,0,1,0,2,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101020","Cullman County","00440","Holly Pond Elementary School","010102000440","DD",0,0,0,0,0,0,3,0,0,0,0,0,0,2,5,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0
"AL","ALABAMA","0101800","Huntsville City","00533","Hampton Cove Elementary","010180000533","DD",0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0103580","Winston County","01466","Meek Elementary School","010358001466","DD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101170","Decatur City","00438","Woodmeade Elementary School","010117000438","DD",0,0,1,1,0,0,0,0,0,0,2,0,0,1,5,1,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0
"AL","ALABAMA","0103420","Tuscumbia City","01300","G W Trenholm Primary School","010342001300","DD",0,0,1,0,0,1,3,0,0,1,0,0,0,1,7,0,5,0,2,0,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0
"AL","ALABAMA","0101170","Decatur City","01615","Frances Nungester Elementary School","010117001615","DD",1,0,0,1,0,0,0,0,0,0,2,0,0,2,6,1,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0
"AL","ALABAMA","0101800","Huntsville City","00630","Highlands Elementary School","010180000630","DD",0,0,2,1,0,0,0,0,0,2,0,0,0,0,5,1,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0101110","Dallas County","00409","Valley Grande Elementary School","010111000409","DD",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100060","Andalusia City","01467","Andalusia Elementary School","010006001467","DD",1,0,5,0,0,0,4,0,0,4,0,0,0,4,18,0,10,0,8,0,0,0,1,1,8,0,0,0,0,0,1,1,6,0,0
"AL","ALABAMA","0101800","Huntsville City","01773","Challenger Elementary School","010180001773","DD",0,0,1,2,1,0,3,0,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101800","Huntsville City","00638","McDonnell Elementary School","010180000638","DD",0,0,1,2,0,0,2,0,0,1,0,0,0,0,6,2,3,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101800","Huntsville City","00623","Martin Luther King Jr Elementary School","010180000623","DD",0,0,5,3,0,0,0,0,0,0,0,0,0,0,8,1,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101800","Huntsville City","00621","Roger B Chaffee Elementary School","010180000621","DD",0,0,2,0,0,0,0,0,0,1,1,0,0,1,5,0,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0
"AL","ALABAMA","0101170","Decatur City","01786","Chestnut Grove Elementary School","010117001786","DD",0,0,4,2,0,0,5,0,0,0,0,0,0,0,11,1,10,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101800","Huntsville City","00628","Farley Elementary School","010180000628","DD",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"AL","ALABAMA","0103120","Sylacauga City","01199","Pinecrest Elementary School","010312001199","DD",0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100600","Chambers County","00268","Bob HardingShawmut Elementary","010060000268","DD",0,0,0,0,0,0,3,0,0,1,0,0,0,2,6,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0
"AL","ALABAMA","0100007","Hoover City","01743","Shades Mountain Elementary School","010000701743","DD",0,0,0,0,1,0,2,0,0,1,0,0,0,0,4,1,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100007","Hoover City","01739","Green Valley Elementary School","010000701739","DD",0,0,0,2,3,0,1,0,0,3,0,0,0,0,9,1,5,0,3,0,0,0,1,0,5,0,0,0,0,0,2,0,1,0,0
"AL","ALABAMA","0101800","Huntsville City","00640","Montview Elementary School","010180000640","DD",0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101800","Huntsville City","00635","Lakewood Elementary School","010180000635","DD",0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101020","Cullman County","01444","Good Hope Primary School","010102001444","DD",0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100204","i3 Academy","02476","i3 Academy","010020402476","DD",0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0102070","Lee County","02188","Wacoochee Elementary School","010207002188","DD",0,0,2,0,0,0,3,0,0,0,0,0,0,1,6,0,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100007","Hoover City","00342","South Shades Crest Elementary School","010000700342","DD",0,1,1,0,1,0,5,0,1,0,0,1,0,1,11,0,8,0,3,0,0,0,3,3,2,0,0,0,0,0,2,1,0,0,0
"AL","ALABAMA","0100007","Hoover City","01738","Bluff Park Elementary School","010000701738","DD",0,0,1,0,0,0,3,0,0,1,0,1,0,1,7,0,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0
"AL","ALABAMA","0100007","Hoover City","01483","Deer Valley Elementary School","010000701483","DD",0,0,1,0,0,0,2,0,0,0,0,0,0,2,5,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0100600","Chambers County","00256","Lafayette Eastside Elementary School","010060000256","DD",0,0,5,0,0,0,1,0,0,4,0,0,0,0,10,0,6,0,4,0,0,0,2,0,4,0,0,0,0,0,0,0,4,0,0
"AL","ALABAMA","0101020","Cullman County","00375","Cold Springs Elementary School","010102000375","DD",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101170","Decatur City","00427","Austinville Elementary School","010117000427","DD",0,0,2,2,0,0,1,0,0,0,1,0,0,0,6,1,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101800","Huntsville City","00653","Whitesburg Elementary School","010180000653","DD",0,1,2,2,0,0,0,0,0,1,0,0,0,1,7,1,4,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0103240","Tallassee City","01601","Tallassee Elementary School","010324001601","DD",0,0,3,0,1,0,3,0,0,0,1,0,0,3,11,0,7,1,3,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0
"AL","ALABAMA","0100420","Blount County","00205","Blountsville Elementary School","010042000205","DD",0,0,0,2,0,0,4,0,0,0,0,0,0,3,9,1,5,0,3,0,0,0,0,0,6,0,0,0,0,0,1,0,2,0,0
"AL","ALABAMA","0100420","Blount County","00101","Hayden Elementary School","010042000101","DD",0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101020","Cullman County","00458","West Point Elementary School","010102000458","DD",0,0,0,0,0,0,6,0,0,0,0,1,0,5,12,0,6,0,6,0,0,0,0,2,4,0,0,0,0,0,0,0,6,0,0
"AL","ALABAMA","0101170","Decatur City","00432","BanksCaddell Elementary School","010117000432","DD",0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101800","Huntsville City","00624","Academy For Science  Foreign Language","010180000624","DD",0,0,4,1,1,0,0,0,0,1,0,0,0,0,7,1,5,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101800","Huntsville City","00642","Mountain Gap Elementary School","010180000642","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100420","Blount County","00211","Southeastern School","010042000211","DD",0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
"AL","ALABAMA","0101020","Cullman County","00396","Fairview Elementary School","010102000396","DD",0,0,0,0,0,0,6,0,0,0,0,0,0,5,11,0,6,0,5,0,0,0,0,0,6,0,0,0,0,0,0,1,4,0,0
"AL","ALABAMA","0103030","Shelby County","02085","Mt Laurel Elementary School","010303002085","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0103030","Shelby County","02189","Forest Oaks Elementary School","010303002189","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"AL","ALABAMA","0103030","Shelby County","01186","Vincent Elementary School","010303001186","DD",0,0,0,1,0,0,4,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0102070","Lee County","00794","West Smiths Station Elementary School","010207000794","DD",0,0,4,0,0,0,16,0,0,2,0,0,0,0,22,1,19,0,2,0,0,0,1,6,13,0,0,0,0,0,0,1,1,0,0
"AL","ALABAMA","0103030","Shelby County","01176","Montevallo Elementary School","010303001176","DD",0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
"AL","ALABAMA","0101320","Enterprise City","01719","Harrand Creek Elementary School","010132001719","DD",0,1,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100420","Blount County","00203","Appalachian  School","010042000203","DD",0,0,0,0,0,0,5,0,0,0,1,0,0,1,7,0,5,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0102070","Lee County","00486","East Smiths Station Elementary School","010207000486","DD",0,0,2,3,1,0,5,0,0,1,0,1,0,3,16,0,11,0,5,0,0,0,0,0,11,0,0,0,0,0,0,1,4,0,0
"AL","ALABAMA","0100006","Marshall County","02209","Asbury Elementary School","010000602209","DD",0,0,0,4,0,0,3,0,0,0,1,0,0,1,9,0,7,0,2,0,0,0,0,1,6,0,0,0,0,0,1,0,1,0,0
"AL","ALABAMA","0100006","Marshall County","01413","Robert D Sloman Primary","010000601413","DD",0,1,0,6,0,0,4,0,0,0,1,0,0,5,17,5,6,1,5,0,0,0,0,0,11,0,0,0,0,0,0,0,6,0,0
"AL","ALABAMA","0100007","Hoover City","01742","Rocky Ridge Elementary School","010000701742","DD",0,0,2,1,2,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101800","Huntsville City","00618","Blossomwood Elementary School","010180000618","DD",0,0,2,0,1,0,0,0,0,1,0,0,0,0,4,0,3,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0
"AL","ALABAMA","0101800","Huntsville City","00651","Weatherly Heights Elementary School","010180000651","DD",0,0,1,1,1,0,1,0,0,0,0,0,0,1,5,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101170","Decatur City","00436","Walter Jackson Elementary School","010117000436","DD",0,0,1,0,0,0,1,0,0,2,0,0,0,0,4,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0101730","Hartselle City","00597","FE Burleson Elementary School","010173000597","DD",0,0,2,0,0,0,5,0,0,0,0,0,0,2,9,0,7,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0101320","Enterprise City","00479","Holly Hill Elementary School","010132000479","DD",0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0101800","Huntsville City","00634","Jones Valley Elementary School","010180000634","DD",0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101860","Jacksonville City","00672","Kitty Stone Elementary School","010186000672","DD",0,0,1,0,0,0,3,0,0,0,0,0,0,3,7,0,4,0,3,0,0,0,1,0,3,0,0,0,0,0,2,0,1,0,0
"AL","ALABAMA","0101020","Cullman County","00403","Good Hope Elementary School","010102000403","DD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0103030","Shelby County","01181","Shelby Elementary School","010303001181","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"AL","ALABAMA","0100100","Arab City","00022","Arab Elementary School","010010000022","DD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101020","Cullman County","01676","Harmony School","010102001676","DD",0,0,0,0,1,0,2,0,0,0,0,1,0,1,5,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0103580","Winston County","01465","Lynn Elementary School","010358001465","DD",0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0101170","Decatur City","00434","Oak Park Elementary School","010117000434","DD",0,0,10,3,0,0,4,0,0,1,4,0,0,3,25,3,14,4,4,0,0,0,2,0,15,0,0,0,0,0,2,0,6,0,0
"AL","ALABAMA","0100100","Arab City","00025","Arab Primary School","010010000025","DD",0,0,1,0,0,0,6,0,0,0,1,0,0,4,12,0,7,0,5,0,0,0,2,0,5,0,0,0,0,0,1,0,4,0,0
"AL","ALABAMA","0103580","Winston County","01463","Addison Elementary School","010358001463","DD",0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,3,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0
"AL","ALABAMA","0101800","Huntsville City","02172","Providence Elementary","010180002172","DD",0,0,10,0,0,0,2,0,0,0,0,0,0,1,13,1,11,0,1,0,0,0,0,3,9,0,0,0,0,0,0,1,0,0,0
"AL","ALABAMA","0101170","Decatur City","00435","West Decatur Elementary School","010117000435","DD",0,0,1,2,0,0,0,0,0,0,0,0,0,2,5,2,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0101320","Enterprise City","01867","Enterprise Early Education Center","010132001867","DD",0,0,2,0,0,0,2,0,1,0,0,0,0,0,5,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0103420","Tuscumbia City","01299","R E Thompson Intermediate School","010342001299","DD",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0102070","Lee County","00296","South Smiths Station Elementary School","010207000296","DD",0,0,6,2,0,0,4,0,0,0,0,0,0,1,13,0,12,0,1,0,0,0,1,1,10,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0103030","Shelby County","01621","Inverness Elementary School","010303001621","DD",0,0,1,0,0,0,2,0,0,1,0,0,1,1,6,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0
"AL","ALABAMA","0101800","Huntsville City","00644","Rolling Hills Elementary School","010180000644","DD",0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AL","ALABAMA","0100007","Hoover City","00248","Greystone Elementary School","010000700248","DD",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0102350","Midfield City","00890","Midfield Elementary School","010235000890","DD",0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,3,0,3,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0
"AL","ALABAMA","0100006","Marshall County","00887","Brindlee Mountain Primary School","010000600887","DD",0,0,1,0,0,0,4,0,0,0,0,0,0,3,8,0,5,0,3,0,0,0,0,0,5,0,0,0,0,0,1,0,2,0,0
"AL","ALABAMA","0103030","Shelby County","01175","Helena Elementary School","010303001175","DD",0,1,0,1,0,0,8,0,0,0,0,0,0,4,14,1,9,0,4,0,0,0,1,3,6,0,0,0,0,0,0,0,4,0,0
"AL","ALABAMA","0103030","Shelby County","01169","Calera Elementary","010303001169","DD",0,0,3,1,0,0,2,0,0,2,1,0,0,2,11,0,6,0,5,0,0,0,0,1,5,0,0,0,0,0,0,1,4,0,0
"AL","ALABAMA","0101730","Hartselle City","00596","Crestline Elementary School","010173000596","DD",0,1,0,1,0,0,14,0,0,0,1,0,0,6,23,0,16,0,7,0,0,0,5,2,9,0,0,0,0,0,2,1,4,0,0
"AL","ALABAMA","0101800","Huntsville City","02173","GoldsmithSchiffman Elementary","010180002173","DD",0,0,1,0,0,0,1,0,0,0,0,1,0,1,4,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0100012","Boaz City","00884","Corley Elementary School","010001200884","DD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0100420","Blount County","01481","Susan Moore Elementary School","010042001481","DD",0,0,0,4,0,0,2,0,0,0,0,0,0,4,10,3,3,0,4,0,0,0,1,0,5,0,0,0,0,0,3,0,1,0,0
"AL","ALABAMA","0101020","Cullman County","00386","Welti Elementary School","010102000386","DD",0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0101320","Enterprise City","00481","Rucker Boulevard Elementary School","010132000481","DD",0,0,2,2,0,0,3,0,0,0,0,0,0,0,7,1,6,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0
"AL","ALABAMA","0101800","Huntsville City","01529","Morris Elementary School","010180001529","DD",0,0,3,1,0,0,1,0,0,1,0,0,0,1,7,1,4,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0100012","Boaz City","01781","Boaz Elementary School","010001201781","DD",0,0,0,1,0,0,3,0,0,0,0,0,0,5,9,0,4,0,5,0,0,0,0,1,3,0,0,0,0,0,1,0,4,0,0
"AL","ALABAMA","0100600","Chambers County","00257","Fairfax Elementary School","010060000257","DD",0,0,3,0,0,0,6,0,0,1,0,0,0,1,11,0,9,0,2,0,0,0,0,1,8,0,0,0,0,0,0,0,2,0,0
"AL","ALABAMA","0100007","Hoover City","01740","Gwin Elementary School","010000701740","DD",0,0,3,2,0,0,2,0,0,0,0,0,0,2,9,2,5,1,1,0,0,0,2,0,5,0,0,0,0,0,0,1,1,0,0
